      Time        Reactivity      Generation  Normalization     Relative
                                    Time         Factor          Power
   2.680000E+00   4.392261E-01   2.584053E-05   9.633108E-01   1.985924E-01
   2.690000E+00   4.386437E-01   2.584059E-05   9.633272E-01   1.985367E-01
   2.700000E+00   4.380628E-01   2.584066E-05   9.633433E-01   1.984823E-01
   2.710000E+00   4.374857E-01   2.584072E-05   9.633595E-01   1.984286E-01
   2.720000E+00   4.369099E-01   2.584079E-05   9.633754E-01   1.983760E-01
   2.730000E+00   4.363380E-01   2.584085E-05   9.633915E-01   1.983242E-01
   2.740000E+00   4.357672E-01   2.584091E-05   9.634073E-01   1.982736E-01
   2.750000E+00   4.352004E-01   2.584098E-05   9.634241E-01   1.982313E-01
   2.760000E+00   4.346356E-01   2.584104E-05   9.634383E-01   1.981758E-01
   2.770000E+00   4.340718E-01   2.584110E-05   9.634561E-01   1.981346E-01
   2.780000E+00   4.335134E-01   2.584117E-05   9.634693E-01   1.980807E-01
   2.790000E+00   4.329532E-01   2.584122E-05   9.634878E-01   1.980412E-01
   2.800000E+00   4.324009E-01   2.584129E-05   9.635001E-01   1.979891E-01
   2.810000E+00   4.318445E-01   2.584135E-05   9.635190E-01   1.979513E-01
   2.820000E+00   4.312978E-01   2.584142E-05   9.635308E-01   1.979011E-01
   2.830000E+00   4.307454E-01   2.584147E-05   9.635500E-01   1.978648E-01
   2.840000E+00   4.302040E-01   2.584154E-05   9.635613E-01   1.978164E-01
   2.850000E+00   4.296558E-01   2.584159E-05   9.635806E-01   1.977817E-01
   2.860000E+00   4.291196E-01   2.584166E-05   9.635916E-01   1.977351E-01
   2.870000E+00   4.285755E-01   2.584171E-05   9.636110E-01   1.977019E-01
   2.880000E+00   4.280438E-01   2.584179E-05   9.636222E-01   1.976644E-01
   2.890000E+00   4.275056E-01   2.584183E-05   9.636407E-01   1.976267E-01
   2.900000E+00   4.269764E-01   2.584191E-05   9.636525E-01   1.975897E-01
   2.910000E+00   4.264735E-01   2.584196E-05   9.636688E-01   1.975545E-01
   2.920000E+00   4.259501E-01   2.584204E-05   9.636806E-01   1.975258E-01
   2.930000E+00   4.254234E-01   2.584208E-05   9.636978E-01   1.974931E-01
   2.940000E+00   4.249015E-01   2.584215E-05   9.637103E-01   1.974597E-01
   2.950000E+00   4.243791E-01   2.584220E-05   9.637270E-01   1.974263E-01
   2.960000E+00   4.238606E-01   2.584227E-05   9.637397E-01   1.973940E-01
   2.970000E+00   4.233432E-01   2.584232E-05   9.637561E-01   1.973619E-01
   2.980000E+00   4.228269E-01   2.584239E-05   9.637686E-01   1.973310E-01
   2.990000E+00   4.223141E-01   2.584243E-05   9.637843E-01   1.972998E-01
   3.000000E+00   4.218029E-01   2.584250E-05   9.637974E-01   1.972703E-01
   3.010000E+00   4.212949E-01   2.584255E-05   9.638130E-01   1.972408E-01
   3.020000E+00   4.207873E-01   2.584262E-05   9.638261E-01   1.972129E-01
   3.030000E+00   4.202838E-01   2.584266E-05   9.638414E-01   1.971848E-01
   3.040000E+00   4.197800E-01   2.584273E-05   9.638545E-01   1.971582E-01
   3.050000E+00   4.192807E-01   2.584277E-05   9.638697E-01   1.971314E-01
   3.060000E+00   4.187806E-01   2.584284E-05   9.638828E-01   1.971061E-01
   3.070000E+00   4.182856E-01   2.584289E-05   9.638977E-01   1.970806E-01
   3.080000E+00   4.177893E-01   2.584295E-05   9.639108E-01   1.970567E-01
   3.090000E+00   4.172983E-01   2.584300E-05   9.639256E-01   1.970324E-01
   3.100000E+00   4.168057E-01   2.584307E-05   9.639387E-01   1.970097E-01
   3.110000E+00   4.163187E-01   2.584311E-05   9.639532E-01   1.969867E-01
   3.120000E+00   4.158298E-01   2.584318E-05   9.639663E-01   1.969653E-01
   3.130000E+00   4.153467E-01   2.584322E-05   9.639807E-01   1.969435E-01
   3.140000E+00   4.149020E-01   2.584330E-05   9.639911E-01   1.969247E-01
   3.150000E+00   4.144269E-01   2.584335E-05   9.640030E-01   1.969129E-01
   3.160000E+00   4.139457E-01   2.584341E-05   9.640173E-01   1.968972E-01
   3.170000E+00   4.134708E-01   2.584346E-05   9.640304E-01   1.968784E-01
   3.180000E+00   4.130098E-01   2.584353E-05   9.640439E-01   1.968618E-01
   3.190000E+00   4.125393E-01   2.584357E-05   9.640578E-01   1.968476E-01
   3.200000E+00   4.120649E-01   2.584363E-05   9.640708E-01   1.968321E-01
   3.210000E+00   4.115968E-01   2.584368E-05   9.640845E-01   1.968153E-01
   3.220000E+00   4.111255E-01   2.584374E-05   9.640975E-01   1.967998E-01
   3.230000E+00   4.106607E-01   2.584378E-05   9.641110E-01   1.967837E-01
   3.240000E+00   4.101932E-01   2.584385E-05   9.641241E-01   1.967692E-01
   3.250000E+00   4.097315E-01   2.584389E-05   9.641374E-01   1.967542E-01
   3.260000E+00   4.092678E-01   2.584395E-05   9.641504E-01   1.967407E-01
   3.270000E+00   4.088093E-01   2.584400E-05   9.641636E-01   1.967267E-01
   3.280000E+00   4.083492E-01   2.584406E-05   9.641765E-01   1.967142E-01
   3.290000E+00   4.078939E-01   2.584410E-05   9.641896E-01   1.967012E-01
   3.300000E+00   4.074372E-01   2.584416E-05   9.642025E-01   1.966898E-01
   3.310000E+00   4.069853E-01   2.584420E-05   9.642155E-01   1.966778E-01
   3.320000E+00   4.065319E-01   2.584426E-05   9.642283E-01   1.966673E-01
   3.330000E+00   4.060832E-01   2.584431E-05   9.642411E-01   1.966563E-01
   3.340000E+00   4.056332E-01   2.584437E-05   9.642539E-01   1.966467E-01
   3.350000E+00   4.051877E-01   2.584441E-05   9.642667E-01   1.966366E-01
   3.360000E+00   4.047409E-01   2.584447E-05   9.642794E-01   1.966280E-01
   3.370000E+00   4.042986E-01   2.584451E-05   9.642920E-01   1.966188E-01
   3.380000E+00   4.038550E-01   2.584457E-05   9.643047E-01   1.966112E-01
   3.390000E+00   4.034158E-01   2.584461E-05   9.643172E-01   1.966029E-01
   3.400000E+00   4.029754E-01   2.584467E-05   9.643298E-01   1.965961E-01
   3.410000E+00   4.025393E-01   2.584471E-05   9.643422E-01   1.965887E-01
   3.420000E+00   4.021020E-01   2.584477E-05   9.643548E-01   1.965828E-01
   3.430000E+00   4.016689E-01   2.584481E-05   9.643671E-01   1.965763E-01
   3.440000E+00   4.012347E-01   2.584487E-05   9.643796E-01   1.965712E-01
   3.450000E+00   4.008046E-01   2.584491E-05   9.643918E-01   1.965655E-01
   3.460000E+00   4.003734E-01   2.584497E-05   9.644042E-01   1.965612E-01
   3.470000E+00   3.999464E-01   2.584501E-05   9.644164E-01   1.965564E-01
   3.480000E+00   3.995181E-01   2.584506E-05   9.644287E-01   1.965530E-01
   3.490000E+00   3.990940E-01   2.584511E-05   9.644408E-01   1.965490E-01
   3.500000E+00   3.986687E-01   2.584516E-05   9.644531E-01   1.965463E-01
   3.510000E+00   3.982475E-01   2.584520E-05   9.644650E-01   1.965431E-01
   3.520000E+00   3.978251E-01   2.584526E-05   9.644772E-01   1.965412E-01
   3.530000E+00   3.974068E-01   2.584530E-05   9.644891E-01   1.965388E-01
   3.540000E+00   3.969873E-01   2.584535E-05   9.645013E-01   1.965377E-01
   3.550000E+00   3.965718E-01   2.584539E-05   9.645131E-01   1.965360E-01
   3.560000E+00   3.961551E-01   2.584545E-05   9.645252E-01   1.965356E-01
   3.570000E+00   3.957423E-01   2.584549E-05   9.645369E-01   1.965347E-01
   3.580000E+00   3.953284E-01   2.584554E-05   9.645489E-01   1.965350E-01
   3.590000E+00   3.949185E-01   2.584558E-05   9.645606E-01   1.965349E-01
   3.600000E+00   3.945073E-01   2.584564E-05   9.645725E-01   1.965359E-01
   3.610000E+00   3.941000E-01   2.584568E-05   9.645841E-01   1.965365E-01
   3.620000E+00   3.936916E-01   2.584573E-05   9.645960E-01   1.965382E-01
   3.630000E+00   3.932870E-01   2.584577E-05   9.646076E-01   1.965395E-01
   3.640000E+00   3.928812E-01   2.584582E-05   9.646193E-01   1.965419E-01
   3.650000E+00   3.924793E-01   2.584586E-05   9.646308E-01   1.965439E-01
   3.660000E+00   3.920761E-01   2.584592E-05   9.646425E-01   1.965469E-01
   3.670000E+00   3.916769E-01   2.584596E-05   9.646539E-01   1.965496E-01
   3.680000E+00   3.912763E-01   2.584601E-05   9.646656E-01   1.965533E-01
   3.690000E+00   3.908797E-01   2.584605E-05   9.646769E-01   1.965566E-01
   3.700000E+00   3.904816E-01   2.584610E-05   9.646885E-01   1.965609E-01
   3.710000E+00   3.900875E-01   2.584614E-05   9.646998E-01   1.965649E-01
   3.720000E+00   3.896920E-01   2.584619E-05   9.647113E-01   1.965698E-01
   3.730000E+00   3.893005E-01   2.584623E-05   9.647225E-01   1.965744E-01
   3.740000E+00   3.889074E-01   2.584628E-05   9.647340E-01   1.965800E-01
   3.750000E+00   3.885184E-01   2.584632E-05   9.647451E-01   1.965852E-01
   3.760000E+00   3.881278E-01   2.584637E-05   9.647565E-01   1.965913E-01
   3.770000E+00   3.877412E-01   2.584641E-05   9.647676E-01   1.965971E-01
   3.780000E+00   3.873530E-01   2.584646E-05   9.647789E-01   1.966039E-01
   3.790000E+00   3.869689E-01   2.584650E-05   9.647900E-01   1.966103E-01
   3.800000E+00   3.865831E-01   2.584655E-05   9.648012E-01   1.966176E-01
   3.810000E+00   3.862014E-01   2.584659E-05   9.648122E-01   1.966245E-01
   3.820000E+00   3.858179E-01   2.584663E-05   9.648233E-01   1.966324E-01
   3.830000E+00   3.854387E-01   2.584668E-05   9.648343E-01   1.966399E-01
   3.840000E+00   3.851520E-01   2.584674E-05   9.648390E-01   1.966572E-01
   3.850000E+00   3.847847E-01   2.584678E-05   9.648483E-01   1.966824E-01
   3.860000E+00   3.843979E-01   2.584683E-05   9.648608E-01   1.966953E-01
   3.870000E+00   3.840288E-01   2.584687E-05   9.648706E-01   1.967044E-01
   3.880000E+00   3.836469E-01   2.584691E-05   9.648823E-01   1.967144E-01
   3.890000E+00   3.832786E-01   2.584695E-05   9.648925E-01   1.967235E-01
   3.900000E+00   3.829002E-01   2.584700E-05   9.649039E-01   1.967338E-01
   3.910000E+00   3.825330E-01   2.584704E-05   9.649143E-01   1.967434E-01
   3.920000E+00   3.821576E-01   2.584709E-05   9.649253E-01   1.967540E-01
   3.930000E+00   3.817921E-01   2.584713E-05   9.649359E-01   1.967642E-01
   3.940000E+00   3.814684E-01   2.584719E-05   9.649430E-01   1.967770E-01
   3.950000E+00   3.811113E-01   2.584723E-05   9.649503E-01   1.967984E-01
   3.960000E+00   3.807406E-01   2.584728E-05   9.649628E-01   1.968135E-01
   3.970000E+00   3.803796E-01   2.584732E-05   9.649720E-01   1.968252E-01
   3.980000E+00   3.800108E-01   2.584736E-05   9.649837E-01   1.968376E-01
   3.990000E+00   3.796511E-01   2.584740E-05   9.649934E-01   1.968491E-01
   4.000000E+00   3.792850E-01   2.584745E-05   9.650046E-01   1.968618E-01
   4.010000E+00   3.789269E-01   2.584748E-05   9.650147E-01   1.968738E-01
   4.020000E+00   3.785632E-01   2.584753E-05   9.650255E-01   1.968867E-01
   4.030000E+00   3.782069E-01   2.584757E-05   9.650357E-01   1.968992E-01
   4.040000E+00   3.778456E-01   2.584761E-05   9.650464E-01   1.969126E-01
   4.050000E+00   3.774910E-01   2.584765E-05   9.650566E-01   1.969254E-01
   4.060000E+00   3.771319E-01   2.584769E-05   9.650671E-01   1.969392E-01
   4.070000E+00   3.767792E-01   2.584773E-05   9.650774E-01   1.969525E-01
   4.080000E+00   3.764222E-01   2.584778E-05   9.650878E-01   1.969666E-01
   4.090000E+00   3.760714E-01   2.584781E-05   9.650981E-01   1.969803E-01
   4.100000E+00   3.757164E-01   2.584786E-05   9.651084E-01   1.969949E-01
   4.110000E+00   3.753676E-01   2.584790E-05   9.651186E-01   1.970089E-01
   4.120000E+00   3.750146E-01   2.584794E-05   9.651289E-01   1.970238E-01
   4.130000E+00   3.746677E-01   2.584798E-05   9.651391E-01   1.970383E-01
   4.140000E+00   3.743166E-01   2.584802E-05   9.651493E-01   1.970536E-01
   4.150000E+00   3.739717E-01   2.584806E-05   9.651594E-01   1.970683E-01
   4.160000E+00   3.736301E-01   2.584810E-05   9.651699E-01   1.970844E-01
   4.170000E+00   3.732877E-01   2.584814E-05   9.651807E-01   1.971014E-01
   4.180000E+00   3.729403E-01   2.584818E-05   9.651902E-01   1.971177E-01
   4.190000E+00   3.725994E-01   2.584822E-05   9.652007E-01   1.971334E-01
   4.200000E+00   3.722537E-01   2.584826E-05   9.652104E-01   1.971498E-01
   4.210000E+00   3.719147E-01   2.584830E-05   9.652207E-01   1.971657E-01
   4.220000E+00   3.715709E-01   2.584834E-05   9.652305E-01   1.971824E-01
   4.230000E+00   3.712336E-01   2.584838E-05   9.652406E-01   1.971986E-01
   4.240000E+00   3.708917E-01   2.584842E-05   9.652504E-01   1.972156E-01
   4.250000E+00   3.705563E-01   2.584846E-05   9.652604E-01   1.972321E-01
   4.260000E+00   3.702161E-01   2.584850E-05   9.652702E-01   1.972495E-01
   4.270000E+00   3.698825E-01   2.584854E-05   9.652801E-01   1.972663E-01
   4.280000E+00   3.695441E-01   2.584858E-05   9.652900E-01   1.972840E-01
   4.290000E+00   3.692124E-01   2.584861E-05   9.652997E-01   1.973011E-01
   4.300000E+00   3.688757E-01   2.584866E-05   9.653096E-01   1.973191E-01
   4.310000E+00   3.685458E-01   2.584869E-05   9.653193E-01   1.973365E-01
   4.320000E+00   3.682109E-01   2.584873E-05   9.653291E-01   1.973548E-01
   4.330000E+00   3.678827E-01   2.584877E-05   9.653388E-01   1.973725E-01
   4.340000E+00   3.675495E-01   2.584881E-05   9.653485E-01   1.973911E-01
   4.350000E+00   3.672231E-01   2.584885E-05   9.653581E-01   1.974091E-01
   4.360000E+00   3.668916E-01   2.584889E-05   9.653679E-01   1.974280E-01
   4.370000E+00   3.665670E-01   2.584892E-05   9.653774E-01   1.974463E-01
   4.380000E+00   3.662371E-01   2.584896E-05   9.653871E-01   1.974655E-01
   4.390000E+00   3.659142E-01   2.584900E-05   9.653966E-01   1.974840E-01
   4.400000E+00   3.655860E-01   2.584904E-05   9.654063E-01   1.975035E-01
   4.410000E+00   3.652648E-01   2.584907E-05   9.654157E-01   1.975223E-01
   4.420000E+00   3.649382E-01   2.584911E-05   9.654253E-01   1.975420E-01
   4.430000E+00   3.646188E-01   2.584915E-05   9.654347E-01   1.975610E-01
   4.440000E+00   3.642937E-01   2.584919E-05   9.654443E-01   1.975811E-01
   4.450000E+00   3.639760E-01   2.584922E-05   9.654536E-01   1.976003E-01
   4.460000E+00   3.636526E-01   2.584926E-05   9.654632E-01   1.976206E-01
   4.470000E+00   3.633365E-01   2.584930E-05   9.654724E-01   1.976401E-01
   4.480000E+00   3.630146E-01   2.584934E-05   9.654820E-01   1.976607E-01
   4.490000E+00   3.627003E-01   2.584937E-05   9.654911E-01   1.976804E-01
   4.500000E+00   3.623799E-01   2.584941E-05   9.655007E-01   1.977012E-01
   4.510000E+00   3.620672E-01   2.584945E-05   9.655098E-01   1.977212E-01
   4.520000E+00   3.617484E-01   2.584948E-05   9.655193E-01   1.977422E-01
   4.530000E+00   3.614373E-01   2.584952E-05   9.655284E-01   1.977624E-01
   4.540000E+00   3.611200E-01   2.584956E-05   9.655379E-01   1.977837E-01
   4.550000E+00   3.608106E-01   2.584959E-05   9.655468E-01   1.978041E-01
   4.560000E+00   3.604948E-01   2.584963E-05   9.655563E-01   1.978256E-01
   4.570000E+00   3.601869E-01   2.584967E-05   9.655652E-01   1.978463E-01
   4.580000E+00   3.598726E-01   2.584970E-05   9.655747E-01   1.978680E-01
   4.590000E+00   3.595663E-01   2.584974E-05   9.655836E-01   1.978888E-01
   4.600000E+00   3.592535E-01   2.584978E-05   9.655930E-01   1.979107E-01
   4.610000E+00   3.589488E-01   2.584981E-05   9.656018E-01   1.979318E-01
   4.620000E+00   3.586374E-01   2.584985E-05   9.656112E-01   1.979539E-01
   4.630000E+00   3.583342E-01   2.584988E-05   9.656199E-01   1.979752E-01
   4.640000E+00   3.580242E-01   2.584992E-05   9.656293E-01   1.979975E-01
   4.650000E+00   3.577226E-01   2.584995E-05   9.656380E-01   1.980190E-01
   4.660000E+00   3.574141E-01   2.584999E-05   9.656473E-01   1.980415E-01
   4.670000E+00   3.571140E-01   2.585003E-05   9.656560E-01   1.980632E-01
   4.680000E+00   3.568068E-01   2.585006E-05   9.656653E-01   1.980859E-01
   4.690000E+00   3.565083E-01   2.585010E-05   9.656739E-01   1.981077E-01
   4.700000E+00   3.562025E-01   2.585013E-05   9.656832E-01   1.981306E-01
   4.710000E+00   3.559054E-01   2.585017E-05   9.656918E-01   1.981526E-01
   4.720000E+00   3.556010E-01   2.585020E-05   9.657010E-01   1.981757E-01
   4.730000E+00   3.553055E-01   2.585024E-05   9.657095E-01   1.981979E-01
   4.740000E+00   3.550024E-01   2.585027E-05   9.657188E-01   1.982212E-01
   4.750000E+00   3.547083E-01   2.585031E-05   9.657272E-01   1.982435E-01
   4.760000E+00   3.544066E-01   2.585034E-05   9.657364E-01   1.982670E-01
   4.770000E+00   3.541139E-01   2.585038E-05   9.657448E-01   1.982895E-01
   4.780000E+00   3.538136E-01   2.585041E-05   9.657540E-01   1.983131E-01
   4.790000E+00   3.535224E-01   2.585045E-05   9.657623E-01   1.983358E-01
   4.800000E+00   3.532233E-01   2.585048E-05   9.657715E-01   1.983596E-01
   4.810000E+00   3.529335E-01   2.585051E-05   9.657798E-01   1.983824E-01
   4.820000E+00   3.526358E-01   2.585055E-05   9.657889E-01   1.984063E-01
   4.830000E+00   3.523474E-01   2.585058E-05   9.657972E-01   1.984293E-01
   4.840000E+00   3.520509E-01   2.585061E-05   9.658063E-01   1.984534E-01
   4.850000E+00   3.517639E-01   2.585065E-05   9.658145E-01   1.984765E-01
   4.860000E+00   3.514688E-01   2.585068E-05   9.658236E-01   1.985008E-01
   4.870000E+00   3.511832E-01   2.585072E-05   9.658317E-01   1.985240E-01
   4.880000E+00   3.508893E-01   2.585075E-05   9.658408E-01   1.985484E-01
   4.890000E+00   3.506050E-01   2.585079E-05   9.658489E-01   1.985718E-01
   4.900000E+00   3.503124E-01   2.585082E-05   9.658579E-01   1.985964E-01
   4.910000E+00   3.500295E-01   2.585085E-05   9.658659E-01   1.986199E-01
   4.920000E+00   3.497381E-01   2.585088E-05   9.658750E-01   1.986446E-01
   4.930000E+00   3.494566E-01   2.585092E-05   9.658830E-01   1.986682E-01
   4.940000E+00   3.491664E-01   2.585095E-05   9.658920E-01   1.986931E-01
   4.950000E+00   3.488862E-01   2.585099E-05   9.658999E-01   1.987168E-01
   4.960000E+00   3.485973E-01   2.585102E-05   9.659089E-01   1.987418E-01
   4.970000E+00   3.483184E-01   2.585105E-05   9.659168E-01   1.987656E-01
   4.980000E+00   3.480307E-01   2.585108E-05   9.659258E-01   1.987908E-01
   4.990000E+00   3.477531E-01   2.585112E-05   9.659336E-01   1.988147E-01
   5.000000E+00   3.474666E-01   2.585115E-05   9.659426E-01   1.988400E-01
   5.010000E+00   3.471903E-01   2.585119E-05   9.659503E-01   1.988641E-01
   5.020000E+00   3.469050E-01   2.585122E-05   9.659593E-01   1.988894E-01
   5.030000E+00   3.466300E-01   2.585125E-05   9.659670E-01   1.989136E-01
   5.040000E+00   3.463458E-01   2.585128E-05   9.659760E-01   1.989391E-01
   5.050000E+00   3.460721E-01   2.585132E-05   9.659836E-01   1.989634E-01
   5.060000E+00   3.457891E-01   2.585135E-05   9.659926E-01   1.989890E-01
   5.070000E+00   3.455166E-01   2.585138E-05   9.660002E-01   1.990134E-01
   5.080000E+00   3.452347E-01   2.585141E-05   9.660091E-01   1.990391E-01
   5.090000E+00   3.449636E-01   2.585145E-05   9.660166E-01   1.990636E-01
   5.100000E+00   3.446828E-01   2.585148E-05   9.660255E-01   1.990894E-01
   5.110000E+00   3.444129E-01   2.585151E-05   9.660330E-01   1.991140E-01
   5.120000E+00   3.441333E-01   2.585154E-05   9.660419E-01   1.991399E-01
   5.130000E+00   3.438646E-01   2.585158E-05   9.660494E-01   1.991646E-01
   5.140000E+00   3.435861E-01   2.585160E-05   9.660583E-01   1.991906E-01
   5.150000E+00   3.433186E-01   2.585164E-05   9.660657E-01   1.992154E-01
   5.160000E+00   3.430412E-01   2.585167E-05   9.660745E-01   1.992415E-01
   5.170000E+00   3.427749E-01   2.585171E-05   9.660819E-01   1.992664E-01
   5.180000E+00   3.424987E-01   2.585173E-05   9.660907E-01   1.992926E-01
   5.190000E+00   3.422336E-01   2.585177E-05   9.660980E-01   1.993175E-01
   5.200000E+00   3.419584E-01   2.585179E-05   9.661068E-01   1.993438E-01
